borocode,boroname,countyfips,ntacode,ntaname,shape_area,shape_leng,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AR_1,SHAPE_LEN,21_placeke,21_parent_,21_locatio,21_street_,21_city,21_region,21_date_ra,21_date__1,21_raw_vis,21_raw_v_1,21_conc_ac
1.0000000000000000000000000000000,Manhattan,"061",MN50,Stuyvesant Town-Cooper Village,5575232.2254100004211068153381347656250,11000.1587450999995780875906348228455,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s96-6tv,,Sobre Masa,53 Broadway Etiquette,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"69","51","53 Broadway Etiquette, New York, NY, 11249"
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgt-tvz,,Tacos El Bronco,39th St & 9th Ave,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"71","47","39th St & 9th Ave, New York, NY, 11219"
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11220","0",Brooklyn,97257.00000000,47453785.79063740,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wh2-789,,Sunoco,6102 4th Ave & 61st Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"177","74","6102 4th Ave & 61st Street, New York, NY, 11220"
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11209","0",Brooklyn,69255.00000000,57842313.96122720,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-223@627-wff-d9z,,The Children's Place,417 419 86th Street Na,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"65","55","417 419 86th Street Na, New York, NY, 11209"
3.0000000000000000000000000000000,Brooklyn,"047",BK30,Dyker Heights,29908238.2333000004291534423828125000000,30562.5835054000017407815903425216675,"11228","0",Brooklyn,43080.00000000,43893024.73172240,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-222@627-wff-8d9,zzy-222@627-wff-835,Dyker Beach Golf Course,1030 86th Street & 7th Avenue,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"3320","1569","1030 86th Street & 7th Avenue, New York, NY, 11228"
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgt-tvz,,Tacos El Bronco,39th St & 9th Ave,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"71","47","39th St & 9th Ave, New York, NY, 11219"
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11204","0",Brooklyn,77354.00000000,43555184.61328500,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,23f-222@627-wgw-jqf,,Driveway Leasing,1701 62 St,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"154","62","1701 62 St, New York, NY, 11204"
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11228","0",Brooklyn,43080.00000000,43893024.73172240,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-222@627-wff-8d9,zzy-222@627-wff-835,Dyker Beach Golf Course,1030 86th Street & 7th Avenue,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"3320","1569","1030 86th Street & 7th Avenue, New York, NY, 11228"
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11214","0",Brooklyn,89061.00000000,61096539.38914650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wdd-vj9,zzw-222@627-wdd-vj9,Adventurers Family Entertainment Center,Adventurers Family Entertainment Center,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"321","220","Adventurers Family Entertainment Center, New York, NY, 11214"
3.0000000000000000000000000000000,Brooklyn,"047",BK28,Bensonhurst West,46666292.7867000028491020202636718750000,37136.9632516999990912154316902160645,"11223","0",Brooklyn,79864.00000000,58702923.46629960,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8x-9vf,,Emporium Estimates,2505 E Park Ave St,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"208","96","2505 E Park Ave St, New York, NY, 11223"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11357","0",Whitestone,38944.00000000,77359110.60914420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-22b@627-s9h-vzz,,Holla Studio,150 47bb 14th Ave,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"353","172","150 47bb 14th Ave, New York, NY, 11357"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11360","0",Bayside,18973.00000000,38834824.17134140,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rvx-gkz,,Clearview Park Golf Course,Clearview Park Golf Course,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1221","425","Clearview Park Golf Course, New York, NY, 11360"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11358","0",Flushing,37743.00000000,54622541.08573670,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9c-3t9,,The Olde Towne Of Flushing Burial Ground,The Olde Towne of Flushing Burial Ground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"512","148","The Olde Towne of Flushing Burial Ground, New York, NY, 11358"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11364","0",Oakland Gardens,33937.00000000,84259665.05296010,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-mc5,,Bell Malls,Bell Malls,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"364","187","Bell Malls, New York, NY, 11364"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,222-223@627-rzq-bp9,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"213","169","Fresh Meadows Park, New York, NY, 11365"
4.0000000000000000000000000000000,Queens,"081",QN46,Bayside-Bayside Hills,80797536.0622999966144561767578125000000,43014.8053301000036299228668212890625,"11361","0",Bayside,28496.00000000,50163518.24335120,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzx-wzf,,Crocheron Park,Crocheron Park,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1059","500","Crocheron Park, New York, NY, 11361"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11213","0",Brooklyn,62426.00000000,29631004.43793900,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s95-vj9,,Esayi Health & Beauty,298 Broadway Ave,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"11","11","298 Broadway Ave, New York, NY, 11213"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11212","0",Brooklyn,83866.00000000,41972104.07141980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wg7-djv,,Big Apple Stars,0 New Lots Avenue,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"63","44","0 New Lots Avenue, New York, NY, 11212"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11225","0",Brooklyn,56527.00000000,23698630.12492520,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzw-224@627-s96-x5z,,W House Call Medicine,Makes House Calls,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"106","54","Makes House Calls, New York, NY, 11225"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11238","0",Brooklyn,46664.00000000,29429423.46147940,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8y-sh5,,Bed Stuy Bounty,343 Franklin Ave Bedford Hill,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"209","176","343 Franklin Ave Bedford Hill, New York, NY, 11238"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11216","0",Brooklyn,53862.00000000,26478229.26344330,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s92-gtv,,Grant Statue,Grant Square,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"210","122","Grant Square, New York, NY, 11216"
3.0000000000000000000000000000000,Brooklyn,"047",BK61,Crown Heights North,51619074.4580999985337257385253906250000,35635.5439927999977953732013702392578,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s8x-j5f,,Elizabeth Stroud Playground,Elizabeth Stroud Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"355","229","Elizabeth Stroud Playground, New York, NY, 11233"
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11369","0",East Elmhurst,38116.00000000,30060493.24637420,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-223@627-sb6-cnq,,Playground Ninety,89 02 32 Avenue,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"635","254","89 02 32 Avenue, New York, NY, 11369"
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11368","0",Corona,109069.00000000,72489663.28446300,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7s-xh5,,Simeone Park,52 01 101 Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"843","322","52 01 101 Street, New York, NY, 11368"
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11372","0",Jackson Heights,66636.00000000,20163283.87432020,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzw-22d@627-s7w-rrk,,5 Shoe Warehouse,37 39 82nd St,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"49","44","37 39 82nd St, New York, NY, 11372"
4.0000000000000000000000000000000,Queens,"081",QN26,North Corona,18000867.9585999995470046997070312500000,18431.0593797000001359265297651290894,"11373","0",Elmhurst,101282.00000000,42654860.33720751,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7s-6kz,,Ps 721,57 02 94 Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1694","1130","57 02 94 Street, New York, NY, 11373"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11385","0",Ridgewood,98436.00000000,124786310.90785700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s93-ht9,,Nyc Open Space 287,Nyc Open Space 287,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"283","91","Nyc Open Space 287, New York, NY, 11385"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11208","0",Brooklyn,94410.00000000,79303684.26399100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s84-xdv,,Ps 72 Annette P Goldman,PS 72 Annette P Goldman,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"332","187","PS 72 Annette P Goldman, New York, NY, 11208"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11207","0",Brooklyn,93556.00000000,73966260.54106100,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s85-jvz,,Donut Connection,2225 Pennsylvania Ave.,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"754","305","2225 Pennsylvania Ave., New York, NY, 11207"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11417","0",Ozone Park,28562.00000000,31099087.10790810,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s88-c89,,Nyc Open Space,Nyc Open Space,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"688","334","Nyc Open Space, New York, NY, 11417"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11421","0",Woodhaven,39014.00000000,24314441.76390820,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s7m-nqz,,Forest Park,80 30 Park Lane,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"4066","2051","80 30 Park Lane, New York, NY, 11421"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11416","0",Ozone Park,25423.00000000,18854849.80130320,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s87-fmk,,Ampere Playground,97 16 83 Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"423","200","97 16 83 Street, New York, NY, 11416"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11233","0",Brooklyn,66737.00000000,37871693.68225430,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s8x-j5f,,Elizabeth Stroud Playground,Elizabeth Stroud Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"355","229","Elizabeth Stroud Playground, New York, NY, 11233"
3.0000000000000000000000000000000,Brooklyn,"047",BK83,Cypress Hills-City Line,27609992.4426000006496906280517578125000,35597.5617825000008451752364635467529,"11414","0",Howard Beach,26148.00000000,63928824.71902700,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s83-mc5,,Harold Schneiderman Playground,153 23 153 Avenue,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1061","300","153 23 153 Avenue, New York, NY, 11414"
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11367","0",Flushing,41773.00000000,72810151.58854012,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9z-vvf,,Judge Moses Weinstein Playground,Judge Moses Weinstein Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"448","201","Judge Moses Weinstein Playground, New York, NY, 11367"
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,222-223@627-rzq-bp9,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"213","169","Fresh Meadows Park, New York, NY, 11365"
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9q-x5z,,Aj Creative Studios,7838 Parsons Blvd Flushing Flr 2 Fresh Meadows,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1","1","7838 Parsons Blvd Flushing Flr 2 Fresh Meadows, New York, NY, 11366"
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9w-6zf,,Sham's Halal Food,Hillside & Parsons Blvd,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"545","314","Hillside & Parsons Blvd, New York, NY, 11432"
4.0000000000000000000000000000000,Queens,"081",QN37,Kew Gardens Hills,37891124.4812999963760375976562500000000,33109.3220102999985101632773876190186,"11435","0",Jamaica,53404.00000000,42105899.15650621,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9q-cnq,,Queens Gate,Queens Gate,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"232","158","Queens Gate, New York, NY, 11435"
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11367","0",Flushing,41773.00000000,72810151.58854012,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s9z-vvf,,Judge Moses Weinstein Playground,Judge Moses Weinstein Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"448","201","Judge Moses Weinstein Playground, New York, NY, 11367"
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11365","0",Fresh Meadows,40528.00000000,69385865.59473890,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-rzq-bzf,222-223@627-rzq-bp9,Fresh Meadows Park,Fresh Meadows Park,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"213","169","Fresh Meadows Park, New York, NY, 11365"
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11366","0",Fresh Meadows,13168.00000000,20358592.75025480,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9q-x5z,,Aj Creative Studios,7838 Parsons Blvd Flushing Flr 2 Fresh Meadows,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1","1","7838 Parsons Blvd Flushing Flr 2 Fresh Meadows, New York, NY, 11366"
4.0000000000000000000000000000000,Queens,"081",QN38,Pomonok-Flushing Heights-Hillcrest,38835956.7700999975204467773437500000000,30731.5922495000013441313058137893677,"11432","0",Jamaica,62075.00000000,60177575.63806460,NY,Queens,"36","081",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s9w-6zf,,Sham's Halal Food,Hillside & Parsons Blvd,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"545","314","Hillside & Parsons Blvd, New York, NY, 11432"
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8f-3dv,,Pure Barre,225 Franklin Street None,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"109","66","225 Franklin Street None, New York, NY, 11222"
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11206","0",Brooklyn,83575.00000000,40700720.97272910,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s8v-y9z,,Hart To Hart,104 114 Hart Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"165","84","104 114 Hart Street, New York, NY, 11206"
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s96-7qz,,Sobel Playground,Sobel Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"51","37","Sobel Playground, New York, NY, 11211"
3.0000000000000000000000000000000,Brooklyn,"047",BK73,North Side-South Side,28868408.3355999998748302459716796875000,28145.4287702000001445412635803222656,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s96-6tv,,Sobre Masa,53 Broadway Etiquette,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"69","51","53 Broadway Etiquette, New York, NY, 11249"
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"10002","0",New York,81305.00000000,26280128.54388850,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,zzw-22f@627-wc8-2kz,,Bowery And Vine,269 Bowery,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"1","1","269 Bowery, New York, NY, 10002"
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"10009","0",New York,61455.00000000,15903519.30122840,NY,New York,"36","061",http://www.usps.com/,0.00000000000,0.00000000000,22f-223@627-s8k-rx5,,Raclette,511 E 12th St,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"96","50","511 E 12th St, New York, NY, 10009"
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"11201","0",Brooklyn,53041.00000000,41094886.76573650,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-225@627-wc8-jgk,,Dumbo Flea,Anchorage Pl,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"16","13","Anchorage Pl, New York, NY, 11201"
1.0000000000000000000000000000000,Manhattan,"061",MN28,Lower East Side,23297615.8000000007450580596923828125000,25469.2356300999999803025275468826294,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s96-6tv,,Sobre Masa,53 Broadway Etiquette,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"69","51","53 Broadway Etiquette, New York, NY, 11249"
3.0000000000000000000000000000000,Brooklyn,"047",BK76,Greenpoint,35337582.9628999978303909301757812500000,29054.4234002000011969357728958129883,"11222","0",Brooklyn,36315.00000000,42825293.23670201,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-s8f-3dv,,Pure Barre,225 Franklin Street None,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"109","66","225 Franklin Street None, New York, NY, 11222"
3.0000000000000000000000000000000,Brooklyn,"047",BK76,Greenpoint,35337582.9628999978303909301757812500000,29054.4234002000011969357728958129883,"11211","0",Brooklyn,60861.00000000,40470881.67128340,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-s96-7qz,,Sobel Playground,Sobel Playground,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"51","37","Sobel Playground, New York, NY, 11211"
3.0000000000000000000000000000000,Brooklyn,"047",BK76,Greenpoint,35337582.9628999978303909301757812500000,29054.4234002000011969357728958129883,"11249","0",Brooklyn,28481.00000000,17772206.17012020,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-223@627-s96-6tv,,Sobre Masa,53 Broadway Etiquette,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"69","51","53 Broadway Etiquette, New York, NY, 11249"
3.0000000000000000000000000000000,Brooklyn,"047",BK34,Sunset Park East,27125857.4098999984562397003173828125000,25948.7680150999985926318913698196411,"11219","0",Brooklyn,92561.00000000,42002738.46723040,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wgt-tvz,,Tacos El Bronco,39th St & 9th Ave,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"71","47","39th St & 9th Ave, New York, NY, 11219"
3.0000000000000000000000000000000,Brooklyn,"047",BK34,Sunset Park East,27125857.4098999984562397003173828125000,25948.7680150999985926318913698196411,"11232","0",Brooklyn,29521.00000000,55879065.15026980,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzz-222@627-wgt-v4v,,Gonzalo Plasencia Playground,320 34 Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"295","159","320 34 Street, New York, NY, 11232"
3.0000000000000000000000000000000,Brooklyn,"047",BK34,Sunset Park East,27125857.4098999984562397003173828125000,25948.7680150999985926318913698196411,"11220","0",Brooklyn,97257.00000000,47453785.79063740,NY,Kings,"36","047",http://www.usps.com/,0.00000000000,0.00000000000,zzy-222@627-wh2-789,,Sunoco,6102 4th Ave & 61st Street,New York,NY,2021-04-01T00:00:00-04:00,2021-05-01T00:00:00-04:00,"177","74","6102 4th Ave & 61st Street, New York, NY, 11220"
